David Geffen School of Medicine-David Geffen School of Medicine-Institute for Genomics and Proteomics-Grant Fund,432339.0
David Geffen School of Medicine-David Geffen School of Medicine-Jonsson Cancer Center Foundation-JCCF/UCLA Direct Contributions,3583577.82
David Geffen School of Medicine-David Geffen School of Medicine-Jonsson Cancer Center Foundation-JCCF/UCLA Fund,650.0
David Geffen School of Medicine-David Geffen School of Medicine-Jonsson Cancer Center-Cancer Research,60.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Chief of Ophthalmic Surgery Research Fund,25100.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Dina Goldstein Fund,600000.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Director's Discretionary Fund,250000.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Dr. Allan Kreiger's Research Fund,11111.11
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Dr. Anthony Aldave's Research Fund,3000.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Dr. Colin McCannel's Research and Support Fund,5000.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Dr. Joseph Caprioli - Glaucoma Research Fund,14900.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Dr. Miller Research Support Fund,5250.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Dr. Steven Schwartz's Research Fund,2650.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-George and Ruth Moss Fund,50000.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Grant Fund,233223.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Grant fund,100000.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Jean-Pierre Hubschman - Electromagnetic Eye,300.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Jules Stein Eye Institute,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Jules Stein Eye Institute Fund,18255.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Jules Stein Eye Institute General Unrestricted Support,4150.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Macular Degeneration Research Fund,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Olive and Anga Lundgren Endowed Chair,200000.0
"David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Peter Cornell, M.D. Residency Surgical Education Fund",50000.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Regental Fund,500.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Research Support Fund - Dr. Joseph Caprioli,3800.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Research Support Fund - Dr. Simon K. Law,50.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Research and Support - Dr. Kevin M. Miller,50.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Smotrich Family Optometric Clinician-Scientist Chair,1000.0
David Geffen School of Medicine-David Geffen School of Medicine-Jules Stein Eye Institute-Various Donors Dr. Joseph Demer,5.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Administration-3 Wishes Program for Healthcare Workers Fund,10000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Administration-Live Like Noah Fund,6000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Administration-Party on the Pier Event Fund,533045.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Administration-Regental Fund,40000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Administration-UCLA Health President's Clinical Innovation Fund,5000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Administration-UCLA Medical Center Director Fund,52454.84
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Administration-UCLA Sound Body Sound Mind Fund (UCLA),10011.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Child Development-CHILD LIFE/CHILD DEVELOPMENT - VARIOUS DONORS,610297.77
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Child Development-Chase Child Life Program,1000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Child Development-Dream Team of UCLA Mattel Children's Hospital,2290.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Child Development-Kogan Family Creative Tech Fund,2500.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Child Development-Mattel Youth Ambassadors Fund,23999.68
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Child Development-Regental Fund,9927.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Child Development-UCLA Music Therapy Support Fund,25000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Child Development-UMCH Bereavement Program,1000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-COVID-19 Coronavirus Greatest Needs in Patient Care and Healthcare Provider Protection,57593.21
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-Center for Prehospital Care Paramedic & EMT Fund,75.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-Chase Child Life Program Fund,15050.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-Derrick Schiller Memorial Scholarship Fund,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-Dorothy Schick UCLA Health Auxiliary Support Fund,1000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-Maddie Katz Fund for Operation Mend,50.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-Operation Mend - Patient Family & Children's Greatest Needs,75000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-Operation Mend Care Fund,655972.7199999999
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-Pediatric Cardiology & Congenital Heart Program,5528.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-Regental Fund,777673.67
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-Ronald Reagan UCLA Medical Center Board Strategic Fund,26907.45
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-Tiverton House Equipment & Facility Fund,3100.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-UCLA Health Department of Nursing Greatest Needs,19350.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-UCLA Health System President's Strategic Fund,901904.42
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-UCLA Health System: Partners for Care,3927.4900000000002
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Financial Services-UCLA Mattel Children's Hospital Discretionary Fund,40310.55
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Rehabilitation Services-Friends of People Animal Connection,7535.0
"David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Santa Monica Hospital-Myra Possman Pediatric Fund, Santa Monica",285.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Santa Monica Hospital-Partnership for Care - Santa Monica,1688.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Santa Monica Hospital-SM-UCLA Board of Advisors,7500.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Santa Monica Hospital-SM-UCLAMC - General Fund,570.5
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Santa Monica Hospital-UCLA Health Santa Monica Women's Breast Center Program,910.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Santa Monica Hospital-Vice Chancellor Health Sciences UCLA Medical Center-Santa Monica Fund,10000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Transplant Services-Justin Low Memorial Fund,150.0
David Geffen School of Medicine-David Geffen School of Medicine-Medical Center - Volunteers-Volunteer Services Program Support Fund,7585.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - CARE Center-Grant Fund,463495.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - CARE Center-UCLA Clinical AIDS Education,1770.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - CARE Center-UCLA Clinical AIDS Research & Patient Care,5.819999999999999
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - CURE/Digestive Diseases-Dr. Emeran Mayer's Research Fund,50000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Cardiology-Cardiology Research Fund,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Cardiology-Dr. Michael Lee's Research Project Fund,20000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Cardiology-Friends of Ahmanson/UCLA ACHDC,6200.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Cardiology-Grant Fund,557500.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Cardiology-Interventional Cardiology Program,1000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Cardiology-Olujimi Ajijola Research Support,1000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Cardiology-UCLA Cardiac Arrhythmia Center,5100.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Cardiology-UCLA Cardiology Research Support - Dr. Fonarow,175.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Cardiology-UCLA Women's Cardiovascular Center,11208.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Cardiology-Various Donors-Cardiomyopathy Center,5000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Center for Human Nutrition-Grant Fund,256682.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Center for Human Nutrition-Resnick - Heber Nutrition Research,85000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Dermatology-Dermatology Futures Fund,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Dermatology-Grant Fund,145915.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Endocrinology-Dr. Peter Butler's Diabetes Research Fund,14.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Endocrinology-Grant Fund,125000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Endocrinology-Pituitary Tumor Program Support Fund,500.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Gastroenterology-Centennial Innovation Fund,20000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Gastroenterology-Core Research & Education Fund,1500.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Gastroenterology-Crohn's Disease Research Fund - Dr. Gitnick,50000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Gastroenterology-Digestive Diseases General-Esrailian,100000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Gastroenterology-Gail (Patrick) Velde Fund for CURE - Center for Ulcer Research and Education Foundation,12857.14
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Gastroenterology-Grant Fund,205830.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Gastroenterology-Hepatology Program Support Fund,25000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Gastroenterology-Lincy 2014,30000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Gastroenterology-Vatche and Tamar Manoukian Endowment Fund,10000.0
"David Geffen School of Medicine-David Geffen School of Medicine-Medicine - General Medicine & Health Services-Benjamin Ansell, M.D., Fund for Medical Excellence",50000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - General Medicine & Health Services-CESLAC - Highest Priorities Fund,17900.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - General Medicine & Health Services-CEWM Panda Education and Training Fund,333333.33
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - General Medicine & Health Services-Center for East-West Medicine,72700.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - General Medicine & Health Services-Center for the Study of Latino Health and Culture Fund,15000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - General Medicine & Health Services-Dr. Neil Wenger Discretionary Fund,3000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - General Medicine & Health Services-Global Perspectives of Integrative Medicine Education Program,5000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - General Medicine & Health Services-Grant Fund,270065.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - General Medicine & Health Services-IRIS CANTOR-UCLA WOMEN'S HEALTH CENTER EXECUTIVE ADVISORY BOARD,75031.01999999999
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - General Medicine & Health Services-Shirley Hui Memorial Fund,50500.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - General Medicine & Health Services-UCLA Center for East-West Medicine Education and Training,15000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Alumni of MPGMG Fellowship,250.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Alzheimer's & Dementia Care Program,13175.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Archstone Foundation Endowed Chair In Geriatrics,10000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Division of Geriatrics Discretionary Fund,31200.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Division of Geriatrics Faculty Development Fund,15000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Dr. Brandon Koretz Discretionary Fund,124050.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Dr. Brandon Koretz's Educational Support,50.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Dr. David Reuben Discretionary Fund,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Dr. Grace Chen Discretionary Fund,500.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Dr. Peifeng Hu's Discretionary Fund,250.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Generation Xchange Program in Geriatrics,125000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Grant Fund,115408.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Innovation in Geriatric Medicine Fund,1000000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-MSTAR & GMIG Support - Dr. Wanagat,50000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Medical Home Visit Program,3250.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Renata and Peter Landres Clinical Teaching and Research Award,250003.15
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Geriatrics-Robert and Patricia Draine Endowed Chair in Geriatric Medicine,500000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Hematology-Oncology-AIDS Vaccine Ride,10000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Hematology-Oncology-Breast Cancer Immunotherapy Research,170400.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Hematology-Oncology-Cancer Research - Dr. Rosove,250.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Hematology-Oncology-Grant Fund,375000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Hematology-Oncology-James B. Pendleton Innovation Research Fund,225000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Hematology-Oncology-Kapadia Family Fund for Colon Cancer Research,50.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Hematology-Oncology-McCarthy Family Fund for AIDS Research,3000000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Hematology-Oncology-Mesothelioma Research,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Hematology-Oncology-Simms/Mann-UCLA Center for Integrative Oncology,2636.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Hematology-Oncology-UCLA AIDS Research Fund,200.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Hematology-Oncology-UCLA Dance Marathon,24050.26
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Infectious Disease-Doren Family Trust Surgical Infection Research Fund,100000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Infectious Disease-Grant Fund,277711.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Infectious Disease-Immune Innovation Fund,11000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Infectious Disease-Pediatric Allergy/Immunology Research Fund,1300.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Infectious Disease-The Klausner Education and Research Fund,2500.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Nephrology-Dr. Gabriel Danovitch Unrestricted Support,50.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Nephrology-Dr. Ira Kurtz Research Fund,261014.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Nephrology-ESRD Dialysis CORE Program,100000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Nephrology-John Jergens Kidney Transplantation Program Innovation Fund,100.0
"David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Nephrology-Kidney Research, Outreach and Education",36161.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Nephrology-Regental Fund,99171.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Nephrology-The Living Kidney Donor Fund,53258.45
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Nephrology-UCLA Kidney Transplant Program,50.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Pulmonary Disease-3 Wishes Program,11132.400000000001
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Pulmonary Disease-Dr. David Ross Research Fund,150.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Pulmonary Disease-Dr. David Ross' Research Fund,1500.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Pulmonary Disease-Dr. Kathryn Melamed Discretionary Fund,100343.94
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Pulmonary Disease-Grant Fund,491500.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Pulmonary Disease-Lung Health Research Accelerator Endowed Fund,9520.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Pulmonary Disease-Lung Health Research Accelerator Fund,22200.23
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Pulmonary Disease-Lung Transplant Program,1050.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Pulmonary Disease-Mari and Randall Tamura Pulmonary Research Fund,450.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Pulmonary Disease-Medical Intensive Care Unit Fund,300.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Pulmonary Disease-The Leonard Nimoy COPD Research Fund,200.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Pulmonary Disease-Various Donors - Mike Shino Research Fund,200000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Rheumatology-Dr. Elizabeth Volkmann - Scleroderma Research Fund,1560.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Rheumatology-Fern Wallace Foundation Research and Enrichment Fund,30000.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - Rheumatology-UCLA Rheumatology,1600.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - VA Wadsworth Medical Center-Grant Fund,162510.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - VA Wadsworth Medical Center-Physical Medicine & Rehabilitation Teaching Program,2500.0
David Geffen School of Medicine-David Geffen School of Medicine-Medicine - VA Wadsworth Medical Center-Physical Medicine and Rehabilitation Teaching Programs Fund,13597.0
David Geffen School of Medicine-David Geffen School of Medicine-Molecular & Medical Pharmacology-Ahmanson Translational Imaging Division Prostate Cancer Research,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Molecular & Medical Pharmacology-Christiaan Schiepers Fellowship Fund,100000.0
David Geffen School of Medicine-David Geffen School of Medicine-Molecular & Medical Pharmacology-Sorrento Research Fund,120000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurobiology-Charles H. Sawyer Memorial Travel Award,350.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurobiology-Grant Fund,803844.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurobiology-Neurobiology Research Development - Edgerton,30476.5
David Geffen School of Medicine-David Geffen School of Medicine-Neurobiology-Regental Fund,124800.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Alzheimer's Disease Center,4943.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Alzheimer's Disease Research Fund,3370.03
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Ataxia Research Foundation Fund,1000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Calfas Family Trust Fund,25000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Chen Center - Current Expenditure,500.0
"David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Christian Herrmann, Jr., M.D. Endowed Chair in Neuromuscular Disease",2000000.0
"David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Christian Herrmann, Jr., M.D. Fellowship in Neuromuscular Disease Fund",1891786.1
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-De Mint AOA2 Research Fund,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Department of Neurology Discretionary Fund,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Dr. Allan Wu Research Support Fund,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Dr. Bronstein Research Support Fund,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Dr. Charles Research Support,50000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Dr. Jeffrey Saver's Discretionary Fund,75.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Dr. Mendez Research Support Fund,25150.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Dr. Perlman Research Fund,158.71
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Dr. Phioanh Nghiemphu Research Support Fund,225688.18
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Dr. Sally Frautschy's Research Fund,50000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Estacio Family SCA3 Fund,100.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Grant Fund,6061746.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-John Mazziotta Endowed Chair in Neurology,1000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-John Paul Jr. Huntington Disease Fund,500.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Judi & Alan Wapner Huntington Disease Fund,59000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-LGMD2A Research Fund,102500.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-MDA-ALS Clinic Stem Cell Research Fund,686.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-MULTIPLE SCLEROSIS RESEARCH,886.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Marjorie Scherck and Raymond Wittcoff Nursing Fellowship in Stroke Care Innovation,1000000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Mary S. Easton Center for Alzheimer's Disease Research Community Outreach Fund,140.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Mary S. Easton Center for Alzheimer's Disease Research Endowment,1800.0
"David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Michael M. Minchin, Jr., President, J.D. French Alzheimer's Foundation Endowed Chair",1000000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Multiple Sclerosis Research - Dr. Giesser,1000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Nancy Davis Center Without Walls Fund,60000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Neurology - Epilepsy Program,81490.9
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Neurology - General,300.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Neurology - Movement Disorder Program,6125.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Neurology - Multiple Sclerosis Program,8506.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Neurology - Neuro-Muscular Program,25.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Neurology - Neuro-Oncology Program,200.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Neurology - Sleep Disorder Program,40000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Neurology - Stroke Research,418.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Parkinson's Disease Research Fund,3579.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Parkinson's Research - Dr. Yvette Bordelon,1090.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Research Support Fund - Dr. Voskuhl,15500.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Research and Training Fund - Neuroscience Theme,5.22
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Stroke Rescue Program Fund,10500.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-The Agostini Ataxia-1 Research Fund,2295.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-The Spirit of Judi Kaufman Fund,3050.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-Tom Sherak MS Hope Foundation Fund,1430.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-UCLA Brain Cancer Research Fund,58502.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurology-William Snelling Charitable Remainder Unitrust,14962.5
David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Brain Tumor Center,814693.86
David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Brain Tumor Research Program,3075.0
"David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Comprehensive Spine Center - Langston T. Holly, M.D.",1500.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-David Prescott Jr. Memorial Fund for Brain Tumor Research,500.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Department of Neurosurgery,25.0
"David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Donald P. Becker, M.D. Term Chair in Neurosurgery",50025.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Eager Family Brain Tumor Research Fund,100.0
"David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-General Research - Anthony C. Wang, M.D.",2260.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Grant Fund,300000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Isabel Neidorf Fund for Oligo Tumor Cures,1600.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Morgan Johnson Gruenebaum Endowed Fund for Glioblastoma Research,9655.0
"David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Movement and Pain Disorders Program - Nader Pouratian, M.D., Ph.D.",375.0
"David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Neuro-Endoscopy Advancement Program - John G. Frazee, M.D.",40.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Neuromodulation Research Fund,600000.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Neurosurgery Research and Education,16650.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Neurovascular Surgery Program,350.0
David Geffen School of Medicine-David Geffen School of Medicine-Neurosurgery-Oliver Bennett Friedman Fund for Dementia Research,29779.0
